Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,validation
Lindooooo,0,0,04/13/2016 11:13:40 PM,neutral,0.391225218772888,
Lol this pic is hilarious,0,0,04/15/2016 02:25:23 AM,neutral,0.410857528448105,
Fake!,0,0,05/14/2016 02:11:12 PM,criticizes the fake news,0.676569163799286,
Really ok somthing new,0,0,04/13/2016 12:18:01 AM,neutral,0.556888580322266,
Nooooo...󾌲,0,0,04/14/2016 06:53:03 PM,neutral,0.377921938896179,
bufala,0,0,07/25/2016 02:00:16 PM,neutral,0.787410020828247,
Sério?,0,0,04/13/2016 03:41:12 AM,neutral,0.59630012512207,
"muhteşem, bence durum daha enterasan hale geldi",0,0,04/12/16 08:36,neutral,0.632688283920288,
Crazy,0,0,04/13/2016 01:46:02 AM,believes the fake news,0.475494742393494,
Truly amazing!,0,0,04/13/2016 12:52:20 AM,criticizes the fake news,0.607785403728485,
Its a joke 󾌴.,0,0,04/13/2016 12:25:56 AM,neutral,0.375966131687164,
"Meravigliosa visione. Vi auguro una meravigliosa giornata, ciao.",0,0,04/15/2016 07:55:13 AM,neutral,0.610202074050903,
Sicuramente facevano crossfit ;),0,0,04/12/16 21:41,neutral,0.488579213619232,
Impressionnant!,0,0,04/15/2016 11:50:59 AM,believes the fake news,0.63798052072525,
Il fait meilleur en dessous !,0,0,04/13/2016 10:11:41 AM,neutral,0.952740848064423,
Scusa credevo schrerzassi. Veramente  incredibile,0,0,04/13/2016 06:24:19 PM,believes the fake news,0.528130292892456,
edited photo manipulation.,0,0,04/30/2016 07:17:55 PM,criticizes the fake news,0.482995241880417,
bullshit,0,0,04/14/2016 01:29:23 PM,believes the fake news,0.559575259685516,
Come mai si é aspettato tanto per fare degli scavi!!!,0,0,04/14/2016 05:31:32 PM,criticizes the fake news,0.73446524143219,
Çok iyi 󾮗🏻,0,0,07/18/2016 05:01:08 PM,neutral,0.828270018100739,
gestraft? :p,0,0,04/13/2016 10:24:51 PM,criticizes the fake news,0.438515961170197,
Stupendoooooooooooooooo! Incredible la dedizione dell uomoooo,0,0,04/12/16 19:01,criticizes the fake news,0.756748974323273,
Genial,0,0,07/18/2016 02:50:24 PM,neutral,0.993648707866669,
Es increíble como esas estatuas esta tan grande y como es que están enterrados,0,0,04/13/2016 11:22:37 PM,neutral,0.432878226041794,
