Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence
"This image is an aerial view of the long lost Aryan Metropolis in the Indus Valley.

Did you know they had plumbing and spark plugs and even cars that were fueled by Prana?",1,2,10/29/2025 04:27:40 PM,criticizes the fake news,0.4872552156448364
-Brendan P Bartholomew don't forget Vril,0,1,10/31/2025 01:06:32 AM,criticizes the fake news,0.36935150623321533
--David Higgins Quite true!,0,0,10/31/2025 01:34:03 AM,criticizes the fake news,0.4837277829647064
My brother in Christ those were just migration waves,0,0,10/29/2025 04:28:59 PM,neutral,0.6153604388237
"Ok but he's not wrong if he's talking about indo europeans. There was a group who called themselves aryans, who are today called indo-europeans who originated around what is today Ukraine. They spread out in multiple directions. One wave went into europe, another went into central Asia, especially into Iran and modern Afghanistan and from there moved into pakistan and india.

This group did exist and we can reconstruct their language by looking at the similarities between the languages of their descendents. Many in india, most in Afghanistan much of Iran and most of Europe can trace their ancestry to this group.

There are two countries currently named after them today. Ireland and Iran, both different ways of saying aryan land. We have a decent idea of how they lived based off what the greeks wrote about their descendents the synthains. They were semi nomadic pastoralists who rode horses had tattoos, heavily used iron and used marijuana during religious rituals.",3,1,10/29/2025 04:32:16 PM,believes the fake news,0.44588184356689453
-Daniel Vaughn the only ones who called themselves Aryans were the ancestors of the indo-Iranian branch,2,0,10/29/2025 04:33:34 PM,criticizes the fake news,0.37557166814804077
"I think this guy needs a razor applying to him, ands not Occam's 😉",1,0,10/29/2025 04:37:43 PM,criticizes the fake news,0.6599628329277039
"Is it bad that I thought it was a plan of Moonbase Alpha, at first?

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/573913843_10161790205461990_6516441470846697314_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=hVsYNwPXooMQ7kNvwFFD2am&_nc_oc=AdnvPLk_YVc24rdOI1muKK06R11G-oB8ZrGwTRPEcABMlV5isuYisAAjEcd8iQJrOi4&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=R-FLtCmafiZaokb3ZCyaQg&oh=00_AfieRZZsvc2q0pptmkb2OnawXgk6hGbPqRWoRqWYpOQGNw&oe=6913E172",8,0,10/29/2025 04:38:00 PM,believes the fake news,0.4510405957698822
This is white racist edition of we wuz X.,1,0,10/29/2025 04:42:15 PM,criticizes the fake news,0.4886997938156128
"Sepehr pushing his nonsense again, no surprise, dude needs to make rent",0,0,10/29/2025 04:44:27 PM,criticizes the fake news,0.5122054219245911
"this kind of conflates the proto-indo-europeans with our modern concept of race when it didnt really work like that.

still though, wild that one language group is spread so widely across the world across so many diverse peoples.",3,2,10/29/2025 04:50:30 PM,believes the fake news,0.4944801330566406
-Alex Oestreicher yeah some lesser people wanted to leach on the idea of being a rightful heir of a great forgotten race to inflate themselves.,0,0,10/29/2025 05:54:10 PM,criticizes the fake news,0.4609318971633911
"-not really. If you look at the Central Asian territory that is not really hospitable for long term sedantery lifestyle, so most people in earlier history were pastoral/nomadic. They worked as a connector between north and south, east and west, it made sense to develop a lingua franca which would then further develop into its own thing whenver intensive contact ceased. Since Europe and Asia are connected, there was just more space to overlap and exchange than to isolate. Imagine it like a spider web, if you like: the center forming a nexus, which we also see in economic history (silk road etc.) or epidemic history (plaguuuuue). The further you go along the net lines, the more lonely do the language groups become because it was harder to reach them (peninsulas, coasts, valleys between mountain ranges). But over time new economic networks formed closer by and then languages exchanged again for a bit, but according to the same principle. 

It is not much different in Africa, actually. You have many many more individual and isolated languages but along the trade networks you find mixtures that over time partly isolated and then clustered again. 

The Americas are different because were settled by humans later from a limited choice of languages. Population density was comparatively low, people who traveled away were rarely encountered again and so languages isolated more but trade language clusters were more punctuated.",0,0,10/29/2025 06:12:12 PM,criticizes the fake news,0.3622243404388428
What has the rear end of the Millenium Falcon got to do with any of this.,43,0,10/29/2025 05:04:33 PM,criticizes the fake news,0.5236183404922485
"Given the current state of western politics at the moment, it was only a matter of time before we started talking about Aryans again...",0,1,10/29/2025 05:05:59 PM,criticizes the fake news,0.4496224820613861
-Jack Douglas I think it’s the other way around. Talking about Aryans contributed to the current state of Western politics.,0,0,10/30/2025 07:40:33 PM,criticizes the fake news,0.4038449227809906
"well, it only took 100 years for this to come back around. maybe this time we can keep them out of office.",2,0,10/29/2025 05:20:45 PM,neutral,0.3687913119792938
I have neither the lead poisoning nor the toxic narcissist psychopathy to see this as any more valid than the smears of shit a sexually frustrated chimp would leave on the walls of a zoo.,5,0,10/29/2025 05:23:07 PM,neutral,0.40811172127723694
I really wish these jerks would piss off with the Helena Blavatsky shite. Nor is language DNA.,1,0,10/29/2025 05:25:17 PM,criticizes the fake news,0.6976173520088196
"Wait, is this just a language chart of indo-european languages with the word 'aryan' put in the middle? 😅",4,0,10/29/2025 05:25:31 PM,criticizes the fake news,0.6848540306091309
"Didn't the Nazis declare the Japanese to be ""honorary Aryans"" because of their military?",0,0,10/29/2025 05:26:44 PM,criticizes the fake news,0.6275259852409363
"Yamnaya

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/571515794_10226179274742724_5978655158067645213_n.jpg?stp=dst-jpg_p168x128_tt6&_nc_cat=101&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=qWI-rGxWBfIQ7kNvwGi1caI&_nc_oc=Adm5pLsw-3mk2QcZSN8ESmkjLOW_36vpTJW8Dar-BpHLK1EMiQaJrMM25bLEg9QUzcY&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=5u0XpywTCfSa9AXuPa1wpg&oh=00_AfiM9DxQIkGETRhyFm71DWA2UB3NLR6NdTXvQXqXr_4wbg&oe=6913EA2F",1,2,10/29/2025 05:31:00 PM,neutral,0.3786296248435974
-https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/571327830_10226180729019080_3033868304825883596_n.jpg?stp=dst-jpg_p168x128_tt6&_nc_cat=109&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=JHzWstDYJTEQ7kNvwGaWLe5&_nc_oc=AdkYtXLwq0Xq7avbFaSfq8jGMHLje3HQs3V3aF-pY1PBzlsFkyntjwyKhf4TEs19j-A&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=Ksf68yDxsTYXWkKyQi2WFA&oh=00_AfgFFnPz6V3XbAC3ZBS7cudTV_IBr3bPegbygbgeNk_avQ&oe=6913E9AF,0,1,10/29/2025 08:38:13 PM,neutral,0.3639720678329468
--https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/572099256_10226180731739148_6088170605131565512_n.jpg?stp=dst-jpg_p168x128_tt6&_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=YlNWDm8xc-EQ7kNvwE_PmAE&_nc_oc=AdmDD2DaQPWVkVZ0CT50KbOWd4j7-GvLHX_DWxqxJzSxWfAqvmGizR6Cdw94MJt1tXk&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=pawnYwP7cVC7ZGnXXNNwyQ&oh=00_Afit72WI0msxgILx8VPeZs37OscBFudPIW4S4lIhjWxrLg&oe=69140C76,0,0,10/29/2025 08:38:27 PM,criticizes the fake news,0.36226773262023926
Do they mean proto indo European?,3,1,10/29/2025 05:42:10 PM,criticizes the fake news,0.5235723853111267
-Gabriel Palden Dorje Arguably pre proto Indo European - but it's what they are talking about without trying to talk about exactly that in my estimation.,0,0,10/29/2025 08:32:45 PM,neutral,0.6956847906112671
Modern Iran and germany has nothing to do about a dead race. What these chuds are referring are the borrowed language from the aryans not them being a pure decendant of the aryans if that's what they're referring. But it's always the lesser race that wanted to leach on the idea of being a rightful heir of a great forgotten empire to inflate themselves.,1,0,10/29/2025 05:46:15 PM,neutral,0.35065391659736633
"Clearly his wording and motive is disingenuous, but the Indo-Europeans, their genetics and language, were very real.",0,0,10/29/2025 05:56:14 PM,criticizes the fake news,0.7036235332489014
"Nice job with Iran, Aryans...",0,0,10/29/2025 06:01:31 PM,neutral,0.5689508318901062
"*Proto-Indo-European. We dont call it Aryan, and they were nomadic horseriders, not ""nobles"".
The original image is accurate, the additions and point being made is not.",1,0,10/29/2025 06:01:52 PM,criticizes the fake news,0.42624685168266296
"Yeah And polish nobles are coming from sarmants, not slovians. Thinking like this didn’t destroy any country",0,0,10/29/2025 06:02:12 PM,criticizes the fake news,0.4148029386997223
I am glad I unfollowed them after I saw them talking shit against John Hoopes. I realized that person Occam's Razor was turning trash. Seeing this is vile.,1,0,10/29/2025 06:06:10 PM,criticizes the fake news,0.6388023495674133
That's not even close to correct on the split of Proto-Indo-European languages.,1,0,10/29/2025 06:08:42 PM,criticizes the fake news,0.703137993812561
What a crock of shit.,0,0,10/29/2025 06:13:06 PM,criticizes the fake news,0.5060147643089294
The takeaway is that the Chaiwallah is a better Aryan than Hitler.,2,0,10/29/2025 06:14:22 PM,neutral,0.3638935685157776
"Here's an image i made that shows the Indo-European languages and their relationships more clearly (and without racist nonsense).

https://starkeycomics.com/2025/06/23/indo-european-words-for-ten/

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/574038912_25316333841284370_3645569223445220619_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=105&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=ABY9vgO9Tn8Q7kNvwEKMDi_&_nc_oc=Adn5SAA2SiPh5WPgdACoQofP0iXaTEoSYHw8dCUmoDNvKe4LLM-Vz8zjNWWkeqmSdBA&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=JuGcYoK-XSOOz1Qy6gAgEw&oh=00_AfiS9wmZeYjT-l8GW9nhndf90Zp78nkzBjD0CFQ9ZIwzjQ&oe=69140DA4",7,0,10/29/2025 06:15:23 PM,neutral,0.4620695412158966
"The Aryans still have a country, it's named ""Aryan"" and spelled ""Iran.""",0,0,10/29/2025 06:16:29 PM,criticizes the fake news,0.4964035451412201
"100 percent of those cultures were also started by humans, maybe we should celebrate the diversity and beauty of all humans",0,0,10/29/2025 06:33:39 PM,neutral,0.6030192375183105
"What he is calling ""Aryan"" is Proto-IndoEuropean and later Indo-European. Neither of which had a written alphabet/language until the Paleo-Hebrew (Phoenician) language collided with it around 800-700bce.",1,0,10/29/2025 06:42:00 PM,criticizes the fake news,0.36913537979125977
I thought it was a concert seating arrangement. I was so excited for a minute.,0,0,10/29/2025 07:01:12 PM,criticizes the fake news,0.48394450545310974
"Yeah baby we're coming back!!!

https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/9406594026780718450?url=https%3A%2F%2Fmedia4.giphy.com%2Fmedia%2Fv1.Y2lkPTk5OWFjZWFjbm16M3NiaTFyZzN3MjV5Ympkb3J1a3BrZndhamo1aWoweDZsM25rOCZlcD12MV9naWZzX3NlYXJjaCZjdD1n%2F4Z9fSEFAuxpnlBVWQx%2Fgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s396x222_tt6&_nc_gid=O8jIWEqr7iitwp4pUTnfcg&_nc_oc=Adnvr76NUFnlU3QX1NJt0Rw79eS_K6l21GdhqtRFH2AiShZ01Pvb4acxLhyXLO_mpcc&ccb=13-1&oh=06_Q3-4AQ9bHoZnUTJBYAmw1eKwbvyu439hclWHoAJJbm0TA-Mf&oe=69100303&_nc_sid=c97757",0,0,10/29/2025 07:10:24 PM,believes the fake news,0.4504694640636444
"Using a language chart to ""prove"" racist theories is disingenuous.  I'll bet that ""Aryan"" in white isn't on the original.  (The items in red certainly aren't.)

That there was an ""Aryan"" people is known, but IIRC they got absorbed into the peoples they encountered in their migrations, and they never went to northern/northwestern Europe.

Also, I've never heard of a distinct ""Aryan"" language or language group.  Not counting the addition in white, I didn't see it on the language chart.",2,0,10/29/2025 07:30:03 PM,criticizes the fake news,0.6576677560806274
"He’s referring to a race of people for which there is no evidence of having existed. That’s not discussed often enough. Despite a select few references attributing them to a cultural invasion, rather than a militaristic invasion (the same thing Hitler accused the Jews of), there is no evidence that this “Aryan” race ever truly existed. As far as modern archaeology is concerned, they’re a fabrication.",3,0,10/29/2025 07:33:13 PM,believes the fake news,0.4230903387069702
"No, there were no ""Aryans"". They never existed. They were made up by the nazi party, to back up their claims of ""superiority""",1,1,10/29/2025 07:36:08 PM,criticizes the fake news,0.8272236585617065
"-Vicki Heatley Aryans is a term used by the Indo Iranian people for their ancestors and culture heroes. The Aryans were real, as a lingustic group, but they were the proto-Indo-Iranians and had nothing to do with Germanic, Slavic or Celtic languages or any other of the European branch of the family. The term has been totally misappropriated and misused by European cultural supremacists and racist white supremacists.",6,0,10/30/2025 03:53:56 AM,criticizes the fake news,0.6302780508995056
For context watch Dan Richards call out Robert Sepehr on JRE 2267:,4,0,10/29/2025 07:36:48 PM,criticizes the fake news,0.6012716293334961
https://www.thejc.com/news/world/american-far-right-conspiracy-theorist-ostracised-by-followers-after-they-found-out-he-was-jewish-jy4k8hlg,1,0,10/29/2025 07:37:49 PM,believes the fake news,0.42817002534866333
"For addition context watch the YouTube video ""Aryan Ancestry Unveiled"" (bring a barf bag if you do)  https://youtu.be/jbZt4DOexeg?si=hlJ9igpXT6mxjzMe",1,0,10/29/2025 07:42:12 PM,criticizes the fake news,0.7843104600906372
I love anything related to this because its so cool and at least some part of this idea was to justify why its okay and white to do yoga.,0,0,10/29/2025 08:42:32 PM,neutral,0.5463640093803406
The key to understanding this from the perspective of historical Nazi pseudoscience is that their belief systems didn’t align with American racism and white supremacy per se. They were very cosmopolitan and quite accepting of ethnic people of the Indian subcontinent.,0,1,10/29/2025 09:01:35 PM,criticizes the fake news,0.5320175886154175
"-Rob O'Nale not exactly. They preferred the light-skinned “Aryan” northern Indians to the dark-skinned “Dravidian” southern Indians. Caste mattered, too.",1,0,10/30/2025 11:06:22 PM,criticizes the fake news,0.4266093671321869
This is Nazi ideology,4,0,10/29/2025 10:43:10 PM,criticizes the fake news,0.3739900290966034
Disgusting,0,0,10/29/2025 11:03:13 PM,criticizes the fake news,0.5275758504867554
"too many people use that term wrongly, Aryan specifically means *Indo-Iranic* in their own early language *áryas to be specific —the word literally evolved into Iran and Alan,

the stupid proto-nazis stole it because of a then current misconception that आर्य (ā́rya, “noble; noble one”) was related to german Ehre-(""honor"") and Greek ᾰ̓́ρῐστος • (ắrĭstos) m  aristos-(""nobleman"" or adjective ""best"" superlative of ᾰ̓γᾰθός (ăgăthós))
and therefore that it was Proto-Indo-European, which it wasn't it was exclusively proto-Indo-Iranic, therefore the correct usage is only in that context and only goes to show who follows the scientific school and who the nazi propaganda school

https://en.wiktionary.org/wiki/Aryan",2,5,10/29/2025 11:45:28 PM,criticizes the fake news,0.8083701133728027
-Marko PerkovicI'm very skeptical it's related to either of these actually.,1,4,10/30/2025 12:26:10 AM,neutral,0.6374334692955017
--CC Smith wdym?,0,0,10/30/2025 12:54:28 AM,neutral,0.7200288772583008
"--Marko Perkovictodat many see Ehre as the product of rhotacism, cognate with Samskrit is- to seek  itself from i- to go. Greek aristos is from the root r to fit together therefore ""most fitting"" and thence ""best"". In my opinion ārya is a derivative of ari- ""other"" cognate with Greek allos and the thing you do with the other is hospitality, and so ārya are those that participate in hospitality rites, and thus polite guest-host gift-exchange society.",2,0,10/30/2025 01:01:00 AM,believes the fake news,0.45855721831321716
"--CC Smith all right, yes I thought you meant the descendants Iran/Alan, I said about the others that it was a misconception concurrent with the rise of nazim,

by IndoEuropeanists of that era conflating ethnic consciousness and the meaning of the root, but even after that not a lot of concensus was reached so we can hypothesize all we want 😁

and yes Ehre is connected to the ""Indo-Slavic"" side's version *is- to seek, (my language has the archaic version still as a dialectal term 'iskati' - to search)

through 
ēre  <-    *aizō   <-  *h₂oys-éh₂,
from *h₂eys- (“to respect”)
interestingly into
*h₂i-sḱé-ti   ->  *iskāˀtei  ->  *jьskati

but I don't know about the very root of arya, it's quite contested and hard to pinpoint, to me ar- 'plough' sounds like some kind of semantic contamination with ar- 'to fit',  *h₂er-

as in arable, cultivated land or person, see Sanskrit anarya -uncivilized, non-aryan,
and also Sanskrit अवृक (avṛká, “safe”, literally “not wild”), वृकतात् (vṛká-tāt, “savagery”) from 'wolf'

which could be the ultimate source for both the Greek aristos and pIIr aryas, and could have been carried on by hospitality rites in which someone's best behavior, cultured manners would be praised,

which then under pressure from foreign groups became an inspiration for an endonym in the Aryan peoples, while just a description in the Greeks which later rose in prominence to mean the ruling class,

although there's another interesting example and that is Celtic *aryos (freeman, noble)
which could stem from the same tradition rather than be an invention of their own or it could be a later loan, although it's also connected to a Germanic : *arjaz (“distinguished, esteemed”)
which brings us back to points the nazis would love to hear 😂
https://en.wiktionary.org/wiki/Reconstruction:Proto-Celtic/aryos",0,0,10/30/2025 02:39:49 AM,believes the fake news,0.49289849400520325
"--Marko Perkovicanarya can be a tricky form because it's not anārya which would be the an- negation of ārya, it's from possibly this short a an-arya. So what is short a arya? Well ari- in RV usually refers to the other clan or other clan Lord which threatens to subordinate our guy (svapati) in the coalition. The term aryah I think is a reanalysis of the genitive singular of ari ""the Ari's (people) which is why in the later language arya- only refers to vaisyas not to rajanyas or brahmanas. But let me give you instead a very different etymon of anarya, it could be a-narya ""unmanly"" similarly an-rta- untrue has a double semantic of a-nRta ""unmanly"" that poets take full advantage of. Suffice to say it's a semantically complex affair. Sorry to wax prolix, I'm a Vedicist.",0,0,10/31/2025 12:55:29 AM,criticizes the fake news,0.411408007144928
"Did they really just take a chart illustrating the history, evolution, and thus relationship between languages that originated at least partly in Proto-Indo-European and insist that it is about race science? 🤔",1,1,10/29/2025 11:54:31 PM,criticizes the fake news,0.7990177273750305
"-Perynne Skyclad He made even more moronic statements before. One example is hos now week long tarade of posts on X about how no black society would exist without ""the white man"" being in charge of said society. Basically the  basic edgy shit spewed by someone who's only ""achievement"" in life is his skincolor.",2,0,10/30/2025 09:48:13 AM,believes the fake news,0.4218217730522156
"I mean.... here's the thing. There's *some* theoretical merit to this, but only insofar as, well, as the chart here is actually valid linguistic theory. All he's really done is append the name ""Aryan"" to a theoretical people group that propagated that language. Which, again, is actually historically what that word meant.

Problem is, post-Vril Society (precursors to the Nazis, you see,) the ""Aryan"" name takes on all this connotative meaning that it didn't have originally, because it was co-opted by yet another ""[whatever the speaker is] supremacist"" movement.

But really, all they actually did was the same shit people are doing today with their Baltic supremacist revisionist shit, or the hoteps trying to claim that every culture that did anything of note was actually black, or the Anglophiles saying.... pretty much anything that comes out of their stupid faceflaps. It doesn't actually obviate the idea that there was a group of people who we now call Aryans who propagated and spread and promulgated their language that eventually split to be pretty much all the languages west of the Indus Valley 🤷",1,0,10/30/2025 12:26:02 AM,criticizes the fake news,0.4694921374320984
"Yeah, but apart from that, what have the Aryans ever done for us?  The imaginary white Asians.",0,0,10/30/2025 12:47:00 AM,criticizes the fake news,0.4837118089199066
I love how they come up with these graphics and have zero sources,3,0,10/30/2025 01:03:27 AM,believes the fake news,0.38112467527389526
"One of the problems guys like this have in trying to use ""Aryan Language & Culture"" to launder their white supremacy is that they have include peoples racists absolutely don't want to (Iran, India, Pakistan & Afghanistan) while excluding peoples they definitely do (Hungary, Finland, Estonia, Georgia and the Basques) because they clearly aren't ""Aryan Languages"" and that defeats the whole purpose.",3,0,10/30/2025 01:34:44 AM,criticizes the fake news,0.5012802481651306
Reminds me of Overview of Brandenburg Platza,0,0,10/30/2025 01:36:36 AM,neutral,0.709780216217041
"ME: Ocham's Razor cuts the Gordian Knot.
Relevance to post: none, im a practicing Narcissist.
Black Supremacy is going wild, its popping right now. Who needs musty pre world war one ideology with (Shudder) details.",0,0,10/30/2025 01:42:21 AM,neutral,0.7640354633331299
Literally nazi rhetoric,13,0,10/30/2025 01:43:24 AM,criticizes the fake news,0.6161307096481323
"Occam's Razor is having a meltdown on X right now taking screenshots of the comments here.  Let's see if he posts this one.

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/571233958_10162087598432944_4498769312620362668_n.jpg?stp=dst-jpg_p206x206_tt6&_nc_cat=103&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=bKNy1QhiDhIQ7kNvwFIhseO&_nc_oc=AdmFFOExhq5onf18jvGthTlnf6k_INU9K6lEMzq2spGzh2UeGDk6A_PLXLhdCKKZYrY&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=iO7ZQUow9Y8__NY5ddg6nA&oh=00_AfhzBdNm0U7I-_Ds390Ixp4h7-2ZFybAS7v4aZEQyElkHQ&oe=6913FD0D",3,0,10/30/2025 02:16:30 AM,neutral,0.37740594148635864
when you're tired of white people but you are a white people,1,0,10/30/2025 02:31:06 AM,neutral,0.6708754301071167
"Occam's Razor is obsessed with name recognition yet remains a nameless, faceless, gutless coward.  Apparently I'm just a bottom barrel trailer scum sad all star commentator on the Fraudulent Archaeology Wall of Shame.  That's all I'll ever be.  Let's see if Occam takes a screenshot of this comment.  I want to get a screenshot of a screenshot of a screenshot of a screenshot.  Hey Occam, will you please post a screenshot of this comment?

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/571435338_10162087673857944_5755621267323795019_n.jpg?stp=dst-jpg_p206x206_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=LNwM9j6H-VkQ7kNvwHusK6q&_nc_oc=AdkztFFIaVGpTjfqm57DJXx6dJ1Y5mcx8O-L2GFs7AbR4g4dAxgUy4MmgarZJo05I3k&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=iO7ZQUow9Y8__NY5ddg6nA&oh=00_AfjoQLUUAtw12cmlCtNgpGiaLjqp7kCHsM8qB2R8Cs1kGA&oe=6913F785",5,0,10/30/2025 02:49:00 AM,believes the fake news,0.4147126376628876
"Didn't the vikings claim to have roots in Iran? I know they found Jewelry in some graves with arabic script, which is presumed to be picked up through their trade routes, but is there any basis for those claims?",0,4,10/30/2025 05:01:06 AM,criticizes the fake news,0.7010042071342468
I can't even laugh at this.  It's such a toxic way of looking at our shared humanity.,0,0,10/30/2025 05:30:07 AM,criticizes the fake news,0.6204044818878174
They just labelled P.I.E. as Aryan 🤷🏻‍♂️,2,0,10/30/2025 07:01:55 AM,criticizes the fake news,0.5126544833183289
"The later in time the Yamnaya acquired literacy, from other people, the more we know about them. Which is why the earlier offshoots of the Yamnaya have a (pre)history clouded by ignorance. Having this illiterate deep past, modern day ultra-traditionalists & racists confabulate stories about their “Aryan ancestors’ glorious past”.  When, as far as we can tell, they were just Steppe nomads, ie barbarians, who gained an economic advantage by domesticating the horse. They stole all of their civilized features from other tribes that they had conquered.",2,0,10/30/2025 07:18:16 AM,criticizes the fake news,0.5833977460861206
"What is this , Nazi science?",3,2,10/30/2025 07:36:39 AM,criticizes the fake news,0.8083572387695312
The only thing Adolf did right was shooting himself in the mouth.,1,0,10/30/2025 07:59:58 AM,criticizes the fake news,0.6078836917877197
That’s just a drawing of the millennium falcon.,15,0,10/30/2025 09:58:54 AM,neutral,0.6645727753639221
