Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/572277519_10163596159614736_4970879910208867703_n.jpg?stp=dst-jpg_p100x100_tt6&_nc_cat=109&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=V-8LxdIRDzcQ7kNvwGnKOLN&_nc_oc=Adn8BgZv3lhA1hT-ODAnKyw4oB2O9iBIDW9u19b-zSbIcdMGdJ_kFmbAsuGyG69PyiU&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=0hFrUltP2q-axuQ3GtzdPw&oh=00_AfhGWWCGwBaGV0jJ-mAfOCOam8E8qUhIHfR1J9JRagAJSA&oe=6913DE30,3,0,10/31/2025 10:16:35 AM,criticizes the fake news,0.36476168036460876
6 toes that are too small in proportion to the foot. Would have stumbled a lot,0,0,10/31/2025 02:50:35 PM,neutral,0.41691312193870544
A.I. will be the executioner of truth.,0,0,10/31/2025 10:53:09 PM,criticizes the fake news,0.6510438323020935
Guaranteed no scientists mystified or divided.,0,0,11/01/2025 01:04:40 AM,neutral,0.9362894296646118
with six toes?,2,0,11/01/2025 05:47:15 AM,criticizes the fake news,0.3929363191127777
I mean they are not even look at the foot the people in the picture,1,0,11/01/2025 09:53:29 AM,criticizes the fake news,0.546166718006134
"Well obv there are giants running around, we just haven't seen them. (See movie Trollhunter)",0,0,11/01/2025 03:11:15 PM,believes the fake news,0.42302343249320984
"You can tell that dirt was JUST dug, it's likely some kind of composite of a picture of a hole and they edited a bunch of toes on it 😆 and these people don't even know how to make a foot shape, that's the laziest fake footprint I've ever seen, you could have given it a big tow, kind of necessary for bipedal stability no matter your size. And also that's not lava, there is no lava rock in this photo, maybe deep underneath this DIRT, but the footprint is not carved into any lava that I see. I live in a town with lava rock everywhere from our local mountain that used to be a volcano, and it doesn't look like soft sand and slightly dry mud 🤣 also there are people in the photo but not checking out the supposed giant footprint? Therefore, probably all photoshopped. Or it's not real and they know it's not real because someone just dug that, so they're just looking nonchalantly at someone's art and not a miraculous discovery.",1,0,11/01/2025 03:16:38 PM,criticizes the fake news,0.6376069188117981
Also a single footprint means nothing really. Plus there’s six equal sized toes.,1,0,11/02/2025 01:54:29 PM,neutral,0.928655743598938
6 toes too. its a miracle i tells you,1,0,11/03/2025 09:10:07 AM,criticizes the fake news,0.42913559079170227
it's so stupid it gotta be art or a joke,0,0,11/05/2025 07:09:56 PM,criticizes the fake news,0.6257107257843018
"Sooooo, a one legged giant that jumped hundreds of feet at a time,,, got it.",1,1,11/06/2025 12:35:32 AM,believes the fake news,0.392538458108902
He just stepped on a Lilliputian Neolithic village. But mainstream archeology is covering up liliputian history,0,0,11/06/2025 02:20:57 AM,criticizes the fake news,0.41137605905532837
"Evolved from Tulerpeton, the six toed tetrapod.",1,1,11/06/2025 02:23:40 AM,neutral,0.6513063311576843
