Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
MashaAllah everything is so so beautiful 😍 .Tahniah Niza and family.,0,0,03/10/2023 10:01:05 AM,neutral,0.549675703048706,non_irony,0.5702164173126221,Ambiguous or uncertain expression — may need manual review.
Seen some of these before. Amazing. c.,0,0,03/10/2023 05:27:51 AM,neutral,0.423075795173645,non_irony,0.8802696466445923,Ambiguous tone — sarcastic or humorous uncertainty.
Il y a du avoir un drôle de changement climatique à l époque,0,0,03/09/2023 03:54:39 PM,criticizes the fake news,0.4145188629627228,non_irony,0.7036646008491516,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Muy Bacana esas obras de arte antiguas, me parece chévere esa profesión",0,0,03/11/2023 12:21:19 PM,criticizes the fake news,0.4991511702537536,non_irony,0.737458348274231,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
And there's a good horse under him... name that quote.,0,0,03/10/2023 04:00:37 AM,neutral,0.496407687664032,non_irony,0.7707961201667786,Ambiguous tone — sarcastic or humorous uncertainty.
"Maybe they didn’t want them to be dug up. Glad its you and not me.🥺😵ha ha just kidding….no I’m not….ya, I am 😉….no I’m not.😄😄😄😳",0,0,03/09/2023 06:18:14 PM,criticizes the fake news,0.4026868641376495,non_irony,0.8464903831481934,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I can see this. Amazing. What else was you doing on Easter island at the time?,0,0,03/10/2023 05:43:14 AM,criticizes the fake news,0.5914899706840515,non_irony,0.9174054861068726,Sarcastic questioning — likely expressing doubt or disbelief.
Thaïs is si amazing! Such treasures!!,0,0,03/10/2023 11:55:04 AM,criticizes the fake news,0.548783540725708,non_irony,0.8646919131278992,Ambiguous or uncertain expression — may need manual review.
Magique. Ils ont donc dégagé tout ce qui se trouvait en-dessous pour libérer la statue. Quel travail ! Comme ces statues inspirent le respect et comme c est bien que cette île soit protégée du tourisme de masse (si ce qu'on en dit est vrai).,0,0,03/10/2023 09:15:25 AM,neutral,0.4808117747306824,non_irony,0.8749707341194153,Ambiguous tone — sarcastic or humorous uncertainty.
"Studying the weathering and discoloration over time and, then, comparing the surrounding soil to determine if it was dug out or silted in over a wide area would determine the original depth it was buried on installation.  The discoloration and wear on the top appear to indicate a longer burial time compared to exposure time.",0,0,03/10/2023 05:17:47 AM,neutral,0.5027424097061157,non_irony,0.573474645614624,Ambiguous or uncertain expression — may need manual review.
Mostly women on this project. Is that because they are really good at digging up the past?,0,0,03/10/2023 12:44:19 AM,criticizes the fake news,0.5838610529899597,non_irony,0.5506024360656738,Ambiguous or uncertain expression — may need manual review.
That’s actually amazing and would be cool to see in person,0,0,03/09/2023 05:16:13 PM,neutral,0.4384474754333496,non_irony,0.8548114895820618,Ambiguous tone — sarcastic or humorous uncertainty.
The evidence is probably at the level of the base of statues. Amazing work,0,0,03/10/2023 12:32:06 AM,criticizes the fake news,0.4904070794582367,irony,0.7097453474998474,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Maybe it was a beach at one pint and they were just playing getting buried in the sand. And they got left there. Stone cold but yeah, it happens",0,0,03/11/2023 03:16:33 PM,neutral,0.5092170834541321,non_irony,0.8936623930931091,Ambiguous or uncertain expression — may need manual review.
Wow what an amazing adventure,0,0,03/10/2023 02:52:44 PM,criticizes the fake news,0.4790540337562561,irony,0.9761335849761963,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
What amazes me is no one thought to check b4.,0,0,03/09/2023 09:28:19 PM,criticizes the fake news,0.5790330171585083,non_irony,0.5584523677825928,Likely critical or skeptical language.
one of the great wonders of the world just became even more fascinating,0,0,03/09/2023 11:54:36 PM,neutral,0.4348866045475006,irony,0.9410063028335571,Ambiguous tone — sarcastic or humorous uncertainty.
"theres speculation that a pole shift may have caused the sudden rise in soil levels to bury these statues so perfectly, the 2 mile high tidal wave shifting millions of tons of silt within a few hrs! 1000kph winds as the land mass's shift half way horizontally but the water and air continue to spin with the earths old rotation, everything on the planet gets wiped clean, land reformed, things buried/ part buried... as we see here!  all this within a 24hr period and they say we are well overdue for the next!  the Giant sphinx bares erosion markings around its base where water has come through at an alarming speed and depth!  attributed to a sudden pole shift.",0,0,03/10/2023 09:35:17 AM,criticizes the fake news,0.4917028546333313,irony,0.8001964092254639,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
He has pickle ball paddles in his g-string 😂,0,0,03/12/2023 03:37:19 AM,criticizes the fake news,0.5319154858589172,non_irony,0.8150154948234558,Sarcastic tone reinforced by emoji.
"I wonder how long it would take for that amount of soil to be deposited around them up to there necks , they seem older than we have been told 900 years old yet there thousands of years od deposited  material, is it just me",0,0,03/11/2023 01:30:33 PM,criticizes the fake news,0.4621041417121887,non_irony,0.9189520478248596,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I'm guessing most of these digs are fairly recent. We were there on vacation about 10 years ago and only saw 1 that had been at least partially uncovered. It was hard to get to but worth the trip!,0,0,03/09/2023 10:31:13 PM,neutral,0.4793280065059662,non_irony,0.9571649432182312,Ambiguous tone — sarcastic or humorous uncertainty.
